polarity,subjectivity
0.2,0.3
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0,0
0.1340909091,0.3886363636
0,0
-0.4,0.7
0.2,0.3
-0.02380952381,0.6011904762
-0.025,0.375
0,0
-0.7,0.8
0,0
0.02857142857,0.1285714286
0,0
0.1916666667,0.425
0.06666666667,0.1857142857
0,0
0,0
-0.1041666667,0.3833333333
0.2,0.3
0.05555555556,0.3111111111
-0.1666666667,0.5
-0.03333333333,0.4476190476
-0.2833333333,0.7416666667
0,0
0.1340909091,0.3886363636
-0.05,0.4
0,0
0.145,0.15
0,0
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0.5333333333,0.6333333333
0,0
-0.3222222222,0.6111111111
0,0
0.03253968254,0.3936507937
0.7,0.8
0.35,0.55
0,0
0.1340909091,0.3886363636
0,0
0,0
0.1681818182,0.3772727273
0,0
0.1340909091,0.3886363636
0,0
0.7,0.9
-0.7,0.6666666667
0,0
-0.08333333333,0.5833333333
0,0
-0.25,0.6416666667
0.1340909091,0.3886363636
0,0
0,0
0.5,0.5
0,0
0,0
-0.6476190476,0.8119047619
0.3,0.45
0.4666666667,0.6666666667
0,0
0,0
0.2142857143,0.5
0.8,1
0,0
0.25,0.4833333333
0,0
0.5,0.5
0.35,0.55
0,0
0,0
-0.2,0.4
0,0
0,0.9
0,0
0.1340909091,0.3886363636
0,0
0,0
0.1340909091,0.3886363636
0,0.2354166667
-0.25,0.5
0.3375,0.4916666667
0,0
0,0
0,0
0,0
-0.3333333333,0.2333333333
0.1055555556,0.4444444444
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.2,0.4
0,0
0,0
0,0
0,0
0,0
0.1333333333,0.4
0,0
-0.7,0.875
-0.04166666667,0.1083333333
0,0
0.5,0.5
0,0
0,0
0,0
0,0
0,0
0,1
-0.45,0.55
0.1340909091,0.3886363636
0,0
-0.5,0.75
-0.2,0.2
0,0.4
-0.1555555556,0.9444444444
-0.1833333333,0.6333333333
-0.05555555556,0.2222222222
-0.2111111111,0.7
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
-0.05,0.4
0,0
0,0
0,0
0,0
0,0
0,0
-0.8,0.9
0,0
0,0
0.1,0.4
0.2,0.2
0,0
0,0
0.02857142857,0.1285714286
0.01666666667,0.3666666667
0.3,0.45
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.1,0.4
0,0
0,0
0,0
0,0
0,0
0,0
0.2,0.3
0.05,0.275
0.1340909091,0.3886363636
0,0
0,0
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
-0.1041666667,0.2708333333
-0.2916666667,0.5416666667
0,0
0.0625,0.5
0.2,0.3
0,0
0,0
0.2,0.3
0,0
0,0
0,0
0,0.2354166667
0.2,0.3
0.1340909091,0.3886363636
-0.1111111111,0.7222222222
0,0
0,0
0,0
0,0
0,1
0,0
0,0.2354166667
0,0.06666666667
0.2645833333,0.2666666667
-0.4,0.6
0,0
0,0
0,0
0,0
0.5,0.5
-0.08333333333,0.8388888889
0,0
0,0.06666666667
0,0
0,0.2
0,0
0,0
0,0
-0.4,0.7
0.2,0.3
0,0
0,0
0.05,0.2166666667
-0.1990740741,0.5685185185
0,0
0,0
0,0
0.1340909091,0.3886363636
-0.7,0.875
0,0
0,0
0,0
0,0
0,0
0,0.2354166667
0,0
0.5,1
0.5,0.5
-0.05555555556,0.2222222222
0,0
0,0
0,0
0.1363636364,0.4545454545
0.5,0.5
0,0
0.3375,0.6375
0,0
0,0
0.4,0.9
0,0.5
0,0.03333333333
0,0
0,0
0.008333333333,0.2083333333
0.1340909091,0.3886363636
0,0.0625
0,0
0.5,0.5
-0.2,0.8
-0.45,0.6
0.1340909091,0.3886363636
0.2,0.3
-0.2166666667,0.55
0.1,0.1
0,0
0.1340909091,0.3886363636
0.5,0.5
0,0
0,0
0,0
0,0
0,0
0,0.2354166667
0,0
0.1340909091,0.3886363636
0.6,1
0,0
-0.08333333333,0.375
0,0
0,0
-0.590625,0.8
0,0
0,0
0.06944444444,0.6444444444
0.5,0.5
-0.08333333333,0.5833333333
0,0
0.1340909091,0.3886363636
0.275,0.875
-0.06071428571,0.3071428571
0,0
0,0
0,0
0,0
0,0
0,0
-0.3166666667,0.6666666667
0,0
0,0
0.4,0.7
0,0.06666666667
0.1340909091,0.3886363636
0,0
-0.2,0.6
0,0
-0.5,1
-0.2,0.2
-1,1
0.1340909091,0.3886363636
0.3565656566,0.5070707071
0,0
0,0
0.3,0.45
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.5,0.5
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0.25,0.25
0.1,0.9
0,0
0,0
0.5,0.5
0,0
-0.1375,0.3458333333
0,0
0,0
0,0
0,0
0.4333333333,0.7333333333
0,0
0,0.2354166667
0.02817460317,0.3240079365
0.1340909091,0.3886363636
0,0
0,0
0,0
-0.08333333333,0.5833333333
0,0
0,0
0,0
-0.4,0.7
0,0
0.1340909091,0.3886363636
-0.2166666667,0.55
0.2,0.3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
0,0.125
0.2833333333,0.8333333333
0,0
-0.2,0.6
0.0625,0.25
0,0
-0.1458333333,0.4041666667
0.3,0.45
0,0
0,0
0.2,0.3
0,0
0,0.2354166667
0,0
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
-0.7142857143,0.8571428571
0,0
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0,0
-0.125,0.375
0.1681818182,0.3772727273
-0.7,0.875
0,0
-0.1666666667,0.6833333333
0.2208333333,0.5833333333
-0.2666666667,0.5083333333
0.1340909091,0.3886363636
0.05,0.725
0,0
0.008333333333,0.5083333333
0,0
-0.2,0.6
0,0
0,0
-0.1770833333,0.4666666667
0,0
-0.05555555556,0.2222222222
0.6,0.7375
0,0
0,0
0,0
0,0
0,0
0,0
0.05,0.4416666667
0,0.2354166667
0,0
0.05555555556,0.3111111111
-0.3125,0.6875
0,0
-0.06666666667,0.4333333333
-0.2321428571,0.5714285714
0,0
0.13,0.4425
0,0
0,0
0.2,0.3
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
0,0
0,0
0.3,0.2
0,0
0,0
0.5,0.2
0,0.625
0,0
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0,0
0,0
0.2857142857,0.5357142857
0.1340909091,0.3886363636
0.05,0.6
0,0
0.1340909091,0.3886363636
-0.45,0.55
0,0
0,0.5
0,0
0.05,0.65
-0.2666666667,0.5
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
0,0.2354166667
0,0
0,0
0,0
0,0
0,0
0,0
-0.2,0.2
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0,0
0.5,0.5
0,0
0,0
0.15,0.425
0.2,0.5
0,0
0.2333333333,0.3944444444
0,0
0,0
0,0
-0.2,0.2
0,0
0,0
0,0
0,0
0.03333333333,0.06666666667
0,0
0,0
0,0
-0.02857142857,0.5839285714
0.1340909091,0.3886363636
0,0
0,0.08333333333
0,0
0.05,0.55
0,0
0.1,0.5625
-0.2,0.275
0,0
0,0
0,0
0.1340909091,0.3886363636
0.1625,0.625
0.06666666667,0.3291666667
-0.2,0.2
0.4333333333,0.7333333333
0,0
0,0
0.0375,0.6625
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.025,0.375
0,0
0,0
0,0
0.4333333333,0.7333333333
0.5,0.5
0.1340909091,0.3886363636
0,0
0.25,1
0,0
0,0
-0.1333333333,0.9
-0.125,0.375
0,0
0.375,0.4166666667
0,0
0,0.5
0.1340909091,0.3886363636
0.2666666667,0.2833333333
0.1340909091,0.3886363636
0,0
0.125,0.425
0.1340909091,0.3886363636
0,0
0,0
0,0.2354166667
0.03333333333,0.1083333333
0.125,1
0,0
0,0
0,0
0,0
0.03333333333,0.2523809524
0,0
0,0
0,0
0.2833333333,0.6833333333
0,0
0,0
0,0.2354166667
0,0
0.1340909091,0.3886363636
0,0.5
0,0
0,0
0,0
-0.1,0.7666666667
0,0
-0.25,0.5
0,0
0,0
0.1340909091,0.3886363636
0,0
0,0
-0.25,0.5
0,0
0,0
0.8,0.7
0,0
0,0
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0,0
-0.08333333333,0.5833333333
0,0
0,0
-0.6,0.9
0.1340909091,0.3886363636
-0.08333333333,0.2166666667
-0.1666666667,0.8333333333
-0.25,0.5
0,0.2354166667
0.1340909091,0.3886363636
0.1681818182,0.3772727273
0,0
-0.1111111111,0.7222222222
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.08333333333,0.5833333333
0,0
0.2,0.3
0,0
0,0
0,0
0,0
0,0
0,0
-0.04166666667,0.125
0,0
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0.05,0.2166666667
0.5,0.5
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
-0.4,0.4
0,0
0,0
0,0
0.2,0.9
0,0
0.1681818182,0.3772727273
0,0
0,0
0.1681818182,0.3772727273
-0.1,0.3666666667
0,0
-0.7,0.875
0.2,0.3
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.125,0.375
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0.03333333333,0.3333333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
-0.2,0.6
-0.1,0.2
0,0
0,0
0,0
0,0
-0.025,0.375
0,0
0,0
-0.7,0.875
0,0.2354166667
0.1340909091,0.3886363636
0,0
-0.45,0.55
0.1340909091,0.3886363636
-0.06666666667,0.1333333333
0.4,0.9
0.5,0.5
0.1340909091,0.3886363636
0,0
0,0
0,0
0.25,0.75
0,1
0,0
0,0
-0.15,0.375
0,0
0,0
0,0
0,0
0,0
0,0
-0.2,0.8
0,0
0,0
0,0
-0.7,0.875
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.1276785714,0.5214285714
0,1
-0.1111111111,0.7222222222
0,0
-0.08333333333,0.5333333333
0,0
0,0
-0.0125,0.6375
0,0
0.08333333333,0.3833333333
0,0
0,0
-0.2,0.4
0,0
0,0
0,0
0,0
0,0
0,0
0.1340909091,0.3886363636
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.3,0.45
0,0
0,0
0.2,0.3
0,0
0,0
0,0
0,0
0,0
0,0
-0.2833333333,0.4166666667
0,0
-0.5,1
0,0
0.1340909091,0.3886363636
-0.625,1
0,0
-0.6666666667,0.6666666667
0,0
0.1125,0.55
0,0
0,0
0.5,0.5
-0.4,0.8
0,0
0.7,0.9
0,0
0.1681818182,0.3772727273
0,0
-0.08333333333,0.5833333333
0,0.4
0.05,0.15
0,0
0.35,0.3
0,0
0.4136363636,0.7727272727
0.6,1
0.1625,0.575
0.1340909091,0.3886363636
0,0
0,0
0.1340909091,0.3886363636
0.2,0.3
0.13,0.4425
0.3071428571,0.6
0,0
0,0
0,0
-0.25,0.5
0.3,0.4416666667
0.05,0.6
0.2,0.4
0.6,1
0.1340909091,0.3886363636
-0.1,0.2
0.002142857143,0.3471428571
-0.15,0.475
0,0
0.3,0.45
-0.1,0
-0.7,0.875
0.5,0.5
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.2666666667,0.4
0,0
0.1340909091,0.3886363636
-0.33125,0.72
-0.4694444444,0.5333333333
0.175,0.475
-0.45,0.55
0.05,0.9
0,0.5
0.1560606061,0.2424242424
0,0
0,0.3
0.1011904762,0.4011904762
0,0
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.5,0.5
0.1340909091,0.3886363636
-0.08333333333,0.2166666667
0.1340909091,0.3886363636
0.1340909091,0.3886363636
-0.2125,0.3791666667
-0.2916666667,0.3583333333
0.2,0.2
0.05,0.5333333333
0.1340909091,0.3886363636
-0.03625,0.18875
0,0
0.2297979798,0.5252525253
0,0
-0.1047619048,0.6452380952
0,0
-0.2,0.6
0.6,0.8
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
0.05,0.5
0.1340909091,0.3886363636
0.1340909091,0.3886363636
-0.2,0.2
0,0
0.002142857143,0.3471428571
-0.3571428571,0.7678571429
0.06818181818,0.3522727273
-0.125,0.525
0,0
0.4861111111,0.4111111111
-0.8,0.9666666667
0.1340909091,0.3886363636
0.275,0.475
0.03,0.605
0.18,0.58
-0.04,0.6
0.3,0.45
-0.4333333333,0.5666666667
0.1340909091,0.3886363636
0.3375,0.5625
-0.08333333333,0.4166666667
0.35,0.55
-0.45,0.55
0,0
0,0
0,0
0.05,0.7
-0.4,0.8
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0.3571428571
-0.025,0.45
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0,0
-0.7,0.875
-0.2,0.2
0,0.5
0.5,0.5
0,0
-0.40625,0.79375
0.2,0.3
0.3267857143,0.4553571429
0.4333333333,0.7333333333
0,0
0,0
0,0
0.005,0.29
-0.3333333333,0.6666666667
0.2,0.3
0.1340909091,0.3886363636
0.2,0.3
-0.09722222222,0.3996031746
0.1340909091,0.3886363636
0,0
0.5,0.5
0.1340909091,0.3886363636
-0.05,0.4
0,0
0.1,0.4
0.1111111111,0.3777777778
0.1,0.1
0,0
0,0.5
0.02222222222,0.3888888889
0,0
0.1340909091,0.3886363636
-0.2878787879,0.4848484848
-0.2166666667,0.55
0,0
0,0
0.1340909091,0.3886363636
0.1,0.9
-0.05,0.35
0,0
0.1340909091,0.3886363636
0,0
0,0
0.1340909091,0.3886363636
0,0
0.1340909091,0.3886363636
0.1785714286,0.3392857143
0,0
0,0
0.09666666667,0.5666666667
0,0.09583333333
0.1340909091,0.3886363636
-0.625,1
0,0
0,1
0,0
0,0
0.5,0.5
0,0
0.04545454545,0.3333333333
-0.3381696429,0.4785714286
0.35,0.55
0,0
0,0
0.1340909091,0.3886363636
0.1340909091,0.3886363636
0.1333333333,0.4666666667
0,0.625
0,0
-0.7,0.875
0,0
0.1340909091,0.3886363636
-0.05,0.4
0,0
0.1340909091,0.3886363636
0.5,0.5
0.8,0.75
0,0
0,0
0.1681818182,0.3772727273
0.1340909091,0.3886363636
1,1
0.03125,0.0625
0,0
0.1340909091,0.3886363636
-0.08333333333,0.2166666667
-0.04090909091,0.2386363636
-0.025,0.375
0,0
0.3,0.45
0.1681818182,0.3772727273
0,0
0.1340909091,0.3886363636
0.2,0.3
0,0
0.1444444444,0.5777777778
-0.075,0.6333333333
0.1340909091,0.3886363636
-0.4375,0.475
0,0.1
-0.5,1
-0.4291666667,0.4854166667
0.1340909091,0.3886363636
0.04583333333,0.3650641026
0.3,0.45
0,0
0.175,0.6916666667
0.2,0.3
0,0
-0.01666666667,0.3333333333
-0.3333333333,0.7166666667
0.1340909091,0.3886363636
0,0
0,0
0.4333333333,0.7333333333
0.1340909091,0.3886363636
-0.0125,0.4625
-0.125,0.625
0.1340909091,0.3886363636
0.05,0.4416666667
-0.7,0.875
0,0
0.1340909091,0.3886363636
-0.075,0.05
0.1340909091,0.3886363636
0,0
0,0
-0.6,0.8
0.03333333333,0.8333333333
-0.15,0.4166666667
0.1340909091,0.3886363636
0.0625,0.3125
0,0
0.3,0.45
-0.025,0.35
-0.1875,0.3125
0,0
-0.7,0.875
0,0
-0.25,0.5
0,0
0,0
0.2,0.3
0.1340909091,0.3886363636
0,0
-0.1222222222,0.6888888889
0.45,0.75
0,0
0.8,0.75
0.2,0.9
-0.5777777778,0.6577777778
0.2,0.4
0,0
0.4166666667,0.5
0.8,0.4
0,0
-0.1458333333,0.4041666667
0,0
0,0
-1,1
0.1916666667,0.5833333333
0.35,0.4
-0.01944444444,0.1694444444
0,0
0.3,0.45
0,0
0,0
0,0
0.125,0.5
-0.2027777778,0.3444444444
-0.2,0.4
0.005681818182,0.6125
-1,1
0,0
-0.1,0.55
0.29375,0.46875
0,0
0,0
0.5,0.5
0,0.4
0.1875,0.3375
0,0
-0.03333333333,0.4333333333
0,0
0.6875,0.55
0.225,0.95
-0.05555555556,0.1444444444
0.5333333333,0.7296296296
-0.1,0.55
0.35,0.3
0.5952380952,0.5748677249
0,0
0.3,0
0,0
0,0
0,0
0,0
0,0
-0.03333333333,0.4333333333
-0.1458333333,0.7708333333
0.2111111111,0.5444444444
0,0
0,0
-0.1,0.55
0.25,0.3666666667
1,0.3
0,0
0.05,0.6833333333
0.07142857143,0.2035714286
0.1363636364,0.4545454545
0,0
-0.05,0.35
0.3,0.5
0,0
-0.1875,0.3125
-0.03333333333,0.4333333333
-1,1
0.5,0.2666666667
0,0
0,0
0.75,0.95
0,0
0.1363636364,0.4545454545
-0.1555555556,0.2888888889
-0.5,1
0.68359375,0.65
0.475,0.8
0,1
0,0
0.2,0.3
0.4,0.2
0.25,0.4958333333
-0.1,0.55
0.5,0.5
0.4166666667,0.5
0,0
0.25,0.75
-0.15,0.5
0.5333333333,0.9666666667
0.25,0.4611111111
0.555,0.54
-0.1,0.55
0,0
-0.1,0.55
0.6666666667,0.6666666667
0,0.3
0,0
-0.3333333333,0.5666666667
-0.125,1
0,0
-0.1666666667,0.4333333333
0.625,0.6
0,0.4
-0.1875,0.75
-0.65,1
0,0
0.1704545455,0.5
-0.4047619048,0.6523809524
-0.65,1
0.2,0.1
-0.2666666667,0.5666666667
1,0.3
0.225,0.6875
-0.5458333333,0.7708333333
0.5,0.5
-0.65,1
0.4333333333,0.4333333333
0,0
0,0
0,0
1,0.3
0.1111111111,0.1555555556
0.3166666667,0.5916666667
0.25,0.5
0,0
-0.3,0.5
0.3,0.9
0,0
0,0
0.6,1
-0.65,1
-0.1,0.55
0,0
0.21875,0.8166666667
0.5,0.5
0,0
0,0
0,0
0.2142857143,0.5714285714
0.008333333333,0.6583333333
-1,1
0,0
0,0
0.15625,1
-1,1
0,0
0,0
-0.03333333333,0.4333333333
1,0.3
0,0.1
0.25,0.65
0.2,0.4
0.5,0.5
1,0.975
-0.5,0.95
0.6,1
0.5,1
-0.15,0.5
0,0
0.5,1
0,0
0.4047619048,0.5
-0.1944444444,0.2888888889
0.2857142857,0.5357142857
0,1
0.2,0.325
0,0
-0.1,0.55
0,0
-0.08333333333,0.9666666667
0,0
0.3166666667,0.5916666667
-1,1
-0.1,0.55
0,0.5
0,0
-0.65,1
-0.1666666667,0.4333333333
0.75,1
0,0
0.2,0.1
0.35,0.5166666667
-0.15,0.375
-0.15,0.5
-0.2027777778,0.3444444444
0.4185267857,0.6428571429
-0.1,0.55
-0.1035714286,0.3339285714
-0.1333333333,0.35
-0.5,0.55
0.2195075758,0.5073863636
-0.1875,0.3125
-0.3333333333,0.5666666667
0,0
0.3041666667,0.4958333333
0,0
0.5,0.5
0.02222222222,0.1444444444
0,0
0.8,1
0.45,0.475
0,0
0,0
0.4333333333,0.4333333333
0,0
0.3375,0.6833333333
0.0015625,0.7875
0.2041666667,0.425
0.06666666667,0.375
0.125,0.4
0.25,0.65
0.3,0.6
-0.148,0.868
0,0
0.0015625,0.7875
0.5,0.2125
0,0
0,0
0,0
0,0
0,0.125
0.06296296296,0.3222222222
0,0
0,0.3
0.125,0.175
-0.625,1
0,0
0,0
0.5,1
0.2047619048,0.3
0,0
0,0
0,0
0,0
0,0
0.555,0.54
0,1
0,0
-0.65,1
-0.4,0.4
0.15,0.575
0.35,0.5458333333
0.04375,0.74375
0,0
0,0
0,0.3
0.35,0.1625
-1,1
0.5,0.5
0,0.05
-0.1,0.55
0,0
-0.1,0.55
0.1242424242,0.4196969697
0,0
-0.075,1
-0.65,1
-0.03333333333,0.4333333333
0,0
0,0
0.1125,0.5125
0,0.4
0,0.1
0,0
-1,1
0,0
0.4166666667,0.7166666667
0.175,0.595
0,0
-0.3333333333,0.5666666667
0.06666666667,0.1333333333
-0.1,0.6
-0.1,0.55
-0.08333333333,0.3722222222
0.1,0.2
0,0.3571428571
-0.03333333333,0.4333333333
-0.125,0.375
0,0
0.4090909091,0.4511363636
0.25,0.4
0,0
0,0
1,1
0.3672727273,0.5509090909
1,0.3
-0.05185185185,0.4296296296
0.1222222222,0.537037037
0.1238461538,0.528974359
-0.5,0.9
0.4833333333,0.85
0,0
0.05,0.05
-0.15,0.5
0,1
-0.08888888889,0.5777777778
0,0
0,0
0.05,0.35
0.5,0.5
0.2125,0.35
0,0
0,0
-0.25,0.5
0.5,0.42
0.15,0.25
0.07714285714,0.6321428571
-0.1458333333,0.2208333333
-1,1
0,0
0,0
0.1,0.9
-0.1785714286,0.2857142857
-0.01666666667,0.6833333333
-0.5,0.5
0,0
0.5,0.7
0,0
0,0
0.475,0.35
0.35,0.3
-0.5,0.4833333333
0.2,0.7333333333
0.25,0.25
0,0
0.5,0.5
0.1363636364,0.4545454545
0,0
0.2,0.1
-0.3333333333,0.5666666667
0,0
0.1666666667,0.5
0.6,1
0,0
0.3,0.45
-0.26,0.6911111111
0.1333333333,0.4777777778
0.4083333333,0.7291666667
0,0
0,0
0.2361111111,0.5138888889
-0.1875,0.5
0,0
0.3333333333,0.6666666667
0.575,0.725
0,0
0.6,1
1,1
-0.1943452381,0.7285714286
0.01145833333,0.4583333333
-0.2,0.4
0,0
-0.1,0.025
-0.5,0.9
-0.03333333333,0.4333333333
0,0.3
0.21,0.33
0.4625,1
0,0.4
0.6785714286,0.4357142857
-0.4,0.4
-0.65,1
0.12,0.8
0,0
-1,1
0.02083333333,0.3541666667
0,0
0.25,0.2166666667
0,0
0,0
0,0
0.3,0
-0.1,0.55
0,0
0.5,0.5
0,0
0,0.3
0.2,0.75
0.065,0.4025
0,0
0,0
0,0
0.5,0.5
0.56875,0.575
0,0
0,0.75
0.1555555556,0.8333333333
-1,1
0,0
0,0
0,0
-0.65,1
-0.4,0.5
-0.03333333333,0.4333333333
0,0
-0.1625,0.1875
0.45,0.475
0,0.06666666667
-0.1,0.55
0.4,0.9666666667
-1,1
-0.65,1
-0.3,0.75
0,0
0.4333333333,0.4333333333
0.25,0.2833333333
0.7666666667,0.2
-0.65,1
0,0.15
1,0.4
0,0
0,1
-0.4,0.4
0,0
-0.1875,0.3125
-0.75,0.75
0,0
-0.1875,0.3125
0.175,0.825
-0.2,0.2
-0.65,1
0,0
0,0
-0.05,0.4
0.5625,0.5
-0.1875,0.3125
0,0
-0.7,0.2
-0.01666666667,0.6
0,0
-0.1,0.55
0,0
-0.65,1
0,0
0,0
0.2,0.2
-0.1,0.55
0.35,0.35
0,0.1
-0.75,1
0.555,0.54
0,0
-0.1875,0.3125
0,0.5
0.4,0.85
0,0
-0.3,0.6
0.1852272727,0.5272727273
0,0
0.5625,0.5
-0.05185185185,0.4296296296
-0.65,1
0,0
0,0
0,0
0.40625,0.4333333333
0.5,1
0.375,0.725
0,0
0,0.06666666667
0.5625,0.75
-0.08333333333,0.9666666667
0,0
0,0.5
-0.1,0.55
0,0
0,0
0.375,0.5
-0.65,0.7
0,0
0.19,0.84
0.375,0.725
0.1363636364,0.4545454545
0,0
0,0
0.5,0.5
0.7,0.8
-0.1875,0.3125
0,0
0.1666666667,0.5
-0.15,0.5
-0.1,0.55
0.4,0.8
-0.4,0.6
-0.1333333333,0.6666666667
0.1953125,1
0.25,0.3333333333
0,0
0.1363636364,0.4545454545
0,0
0.21,0.33
0,0
1,0.3
-0.4,0.4
0.75,1
-0.1,0.55
-0.03333333333,0.4333333333
0.3633333333,0.3866666667
-1,1
0.25,0.4375
0,0
-0.05,0.4
0.12,0.36
0,0
0,0.55
0,0
0.56875,0.575
0,0
0,0
0,0
0,0
-0.15,0.5
-1,1
0.625,0.6666666667
0,0
0,0
0,0.3125
0.5,0.8333333333
0,0
0,0
-0.65,1
-0.25,0.8125
0.2,0.4
0.07083333333,0.7333333333
0,0
0.3666666667,0.5833333333
0.35,0.65
0,0
0,0
0,0
0.5,0.5
-0.1875,0.3125
0.08333333333,0.3166666667
0,0
0.25,0.25
0.4,0.9666666667
0,1
0,0
-0.2291666667,0.7083333333
-0.05185185185,0.4296296296
0,0
0,0
0.1,0.5
-0.003703703704,0.3481481481
0.06770833333,0.3333333333
0,0
0.3333333333,0.8333333333
0,0
0,0
0,0
0.55,0.85
0,0.1
-0.3333333333,0.5666666667
0,0
0,0
0.5,0.6
-0.3333333333,0.5666666667
0.3375,0.6833333333
-0.19,0.3833333333
0.45,0.45
0,0
0.5,0.5
0.555,0.54
0,1
0.01875,0.3833333333
0.1363636364,0.4545454545
0,0
-0.6,0.7
-0.08333333333,0.3722222222
0,0
0,0
0.4,0.2416666667
-0.1,0.55
0,0
0.5,0.5
0.25,0.25
0,0
0,0
0.025,0.3708333333
-0.2,0.6
-0.125,0.375
0.05333333333,0.18
0,0
0,0
0,0
0,0
0.3,0.2
-0.9,0.95
0.0015625,0.7875
0.16,0.52
0.555,0.54
0,0
-0.08,0.58
-0.2666666667,0.5083333333
-0.25,0.4875
0.1166666667,0.5833333333
0.25,0.25
0.3,0.2
-0.3333333333,0.5666666667
0.25,0.5
0.35,0.7
0,0
0,0
0,0.06666666667
-0.4,0.7
0.1,0.4
-0.1875,0.3125
0,0.4
0,0
-0.03333333333,0.4333333333
0.16,0.4566666667
-0.1,0.55
0,0
0,0.75
-0.65,1
-0.65,1
-0.125,1
-0.1,0.55
-0.3333333333,0.5666666667
0,0
0,0
0,0
1,0.3
0,0
0,0
-0.65,1
-0.625,1
-0.3333333333,0.5666666667
0.5,0.5
0,0
1,0.3
-1,1
0,0
-0.1,0.2
0,0
0.5833333333,0.5833333333
-0.1875,0.3125
-0.15,0.8944444444
-0.1383333333,0.6447619048
0,0
0,0
0.4,0.6333333333
0,0
-0.65,1
0,0
-0.03333333333,0.4333333333
0,0
-0.132405599,0.3925925926
-0.4,0.35
-0.2916666667,0.5416666667
0,0
0,0
-0.096875,0.55625
0.6,1
0,0
-0.1,0.55
0.1852272727,0.5272727273
-0.45,0.8
0,0
0,0
0,0
0.35,0.6708333333
1,0.3
-1,1
0,0
0,0
0,0
0,0
0,0
0,0
0.01439393939,0.5507575758
0,0
0.21,0.33
0,0
0.1433862434,0.5248677249
0,0
0,0
0.125,0.65
0,0
-0.05,0.3
0.375,0.725
-0.2666666667,0.9333333333
0,0.5
0.2,0.4
0.5,0.5
0.035,0.39
-0.65,1
0.375,0.5
0.125,0.275
0,0.4
0.02708333333,0.4604166667
0,0
0,0
0.1071428571,0.3142857143
0,0
-0.1,1
0.1,0.8
0,0
-0.4666666667,0.775
0,0
0,0
-0.1851851852,0.3296296296
0.5,0.8
-0.1,0.55
0.1242424242,0.4196969697
0,0
0.05714285714,0.7428571429
0,0
-0.7,0.8
0,0
-0.7,0.2
0,0
0.65,0.625
0,0
0,0
0.8,0.4
0,0
0,0.75
0.25,0.3
0.75,0.95
-0.2428571429,0.5476190476
0.45,0.475
-0.1,0.35
0.4333333333,0.4333333333
-0.06666666667,0.3333333333
0,0
-0.1166666667,0.5583333333
0.5,0.5
-0.1,0.2
0,0.1
0,0
0,0
-0.2444444444,0.7111111111
0.3571428571,0.5714285714
-0.3333333333,0.5666666667
0,0
0,0
1,0.3
0,0
0.3,0.2
-0.06666666667,0.4
0,0
-0.25,0.75
0,0
-0.25,0.4875
-0.03333333333,0.4333333333
0,0
0,0
0.1875,0.575
